-93.27792657,44.95966396,1061168,Child Care Center,City of Lakes Waldorf School,2344 Nicollet Ave S, , ,Minneapolis,MN,55404,Hennepin,(612) 767-1550,Active,City of Lakes Waldorf School,28,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,40501,41274,41638
-93.5151884,44.89045844,800747,Child Care Center,Especially For Children,6223 Dell Rd, , ,Eden Prairie,MN,55346,Hennepin,(952) 934-1119,Active,Especially for Children Inc,120,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,30925,41274,41638
-93.32033618,44.86253727,800753,Child Care Center,Especially for Children,3300 Edinborough Way Ste 120, , ,Edina,MN,55435,Hennepin,(952) 835-0505,Active,Especially for Children Inc,140,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,30380,41274,41638
-93.27795713,44.95500486,1078835,Child Care Center,City Child Care Center LLC,2628 Nicollet Ave S, , ,Minneapolis,MN,55408,Hennepin,(612) 545-5154,Active,City Child Care Center LLC,95,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,40831,41274,41638
-93.36609792,45.0396101,801731,Child Care Center,Evergreen Montessori,6700 46th Place North, , ,Crystal,MN,55428-5222,Hennepin,(763) 535-3553,Active,Evergreen Montessori,40,Day time child care Ages Served: Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,30196,41274,41638
-93.53227685,44.90930977,804894,Child Care Center,Excelsior Covenant Preschool,19955 Excelsior Blvd, , ,Excelsior,MN,55331,Hennepin,(952) 474-1684,Active,Excelsior Covenant Church,80,Day time child care Ages Served: Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,34699,41274,41638
-93.39941861,45.1242184,1081555,Child Care Center,Faithful Beginnings at St Vincent de Paul Catholic School,9050 93rd Ave N, , ,Brooklyn Park,MN,55445,Hennepin,(763) 425-3970,Active,The Church of St Vincent de Paul of Osseo MN,40,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,41157,41274,41638
-93.40663905,44.97997184,802360,Child Care Center,Family Child Development Center,100 Nathan Lane N, , ,Plymouth,MN,55441,Hennepin,(763) 545-7271,Active,Family Child Development Center,98,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,24426,41274,41638
-93.45196714,45.00799774,1060641,Child Care Center,Fairy Tale Academy,13500 26th Ave N, , ,Plymouth,MN,55441,Hennepin,(612) 481-2539,Active,Tatiana Nevelskiy,102,Day time child care Ages Served: Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,39315,41274,41638
-93.36871235,44.89828798,800585,Child Care Center,Creekside Children's Place,5730 Grove St, , ,Edina,MN,55436,Hennepin,(952) 926-1410,Active,Creekside Children's Place,98,Day time child care Ages Served: Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,26197,41274,41638
-93.25739129,44.97050316,1063231,Child Care Center,Crossroad Preschool,704 11th Ave S, , ,Minneapolis,MN,55415,Hennepin,(612) 332-8516,Active,Crossroad Preschool LLC,30,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,39694,41296,41638
-93.21324419,44.96982675,1056907,Child Care Center,First Step Early Childhood Education Center,3036 University Ave SE, , ,Minneapolis,MN,55414,Hennepin,(612) 617-0191,Active,Family Wise,38,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,38855,41274,41638
-93.2860641,44.98001031,1080853,Child Care Center,Five Star Early Learning Center LLC,200 E Lyndale Ave N, , ,Minneapolis,MN,55405,Hennepin,(612) 203-2664,Active,Five Star Early Learning Center LLC,57,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,41038,41274,41638
-93.22199339,44.9960384,1080232,Child Care Center,Five Star Child Care Center Inc,2700 Summer St NE, , ,Minneapolis,MN,55413,Hennepin,(612) 315-5679,Active,Five Star Child Care Center Inc,77,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,RESTRICTION - City of Minneapolis restricted building capacity for 77.,Child Care Center,Minnesota Department of Human Services,41002,41274,41638
-93.2489509,44.95797224,1059649,Child Care Center,Four Directions Family Center,2438 18th Ave S, , ,Minneapolis,MN,55404,Hennepin,(612) 722-0762,Active,Family Partnership (The),64,Day time child care Ages Served: Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,39212,41274,41638
-93.39847608,44.95527209,1004396,Child Care Center,French Academy of Minnesota Inc (The),9400 Cedar Lake Road, , ,St Louis Park,MN,55426,Hennepin,(952) 944-1930,Active,French Academy of Minnesota Inc (The),54,Day time child care Ages Served: Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,35305,41274,41638
-93.74187038,44.9003881,1023991,Child Care Center,Freshwater Learning Center,4319 Steiner St, , ,St Bonifacius,MN,55375,Hennepin,(952) 446-9673,Active,Freshwater Learning Center,128,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,36768,41274,41638
-93.4778569,44.83475414,800869,Child Care Center,Funshine Preschool,9301 Eden Prairie Rd, , ,Eden Prairie,MN,55347,Hennepin,(952) 224-3069,Active,Grace Church of Minnesota,109,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,31325,41274,41638
-93.25035473,44.94772208,1074881,Child Care Center,Global Learning Childcare Center LLC,3018 17th Ave S, , ,Minneapolis,MN,55407,Hennepin,(651) 468-6710,Active,Global Learning Childcare Center LLC,138,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,40794,41274,41638
-93.27823456,44.89383086,800522,Child Care Center,Community Child Care Center,8 W 60th St, , ,Minneapolis,MN,55419,Hennepin,(612) 861-4303,Active,Richfield Lutheran Church,124,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,26010,41274,41638
-93.49288403,45.01861114,1045455,Child Care Center,Goddard School (The),16755 County Rd 24, , ,Plymouth,MN,55447,Hennepin,(763) 557-7020,Active,JP Salea Group Inc dba The Goddard School,137,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,Individual room capacities must not be exceeded at any time,Child Care Center,Minnesota Department of Human Services,37810,41274,41638
-93.35708826,45.12268574,1040162,Child Care Center,Goddard School (The),9295 Zane Ave N, , ,Brooklyn Park,MN,55443,Hennepin,(763) 424-9555,Active,Jenz  Inc.,134,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,37420,41274,41638
-93.31805811,45.07761557,1074733,Child Care Center,Gods Little Treasures Childcare,6865 Shingle Creek Pkwy, , ,Brooklyn Center,MN,55430,Hennepin,(763) 898-3226,Active,Spiritual Life Bible College,66,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,40437,41274,41638
-93.33711123,44.86324665,800577,Child Care Center,Cradle Club,4530 W 77th St, , ,Edina,MN,55435,Hennepin,(952) 831-4828,Active,Cradle Club  Inc. (The),243,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,31303,41274,41638
-93.25566386,44.95060473,1067241,Child Care Center,Greenway Child Care & Learning Center,2833 13th Ave S, , ,Minneapolis,MN,55407,Hennepin,(612) 232-6094,Closed,Greenway Child Care & Learning Center LLC,56,,None,Child Care Center,Minnesota Department of Human Services,40330,40908,41273
-93.29864175,44.98733451,800921,Child Care Center,Grant Community Preschool,901 Humboldt Ave N, , ,Minneapolis,MN,55411,Hennepin,(612) 374-3935,Active,Community Covenant Church,20,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,22736,41274,41638
-93.25956868,45.00375571,1078556,Child Care Center,Heartwood Montessori School Northeast Minneapolis,1500 6th St NE, , ,Minneapolis,MN,55413,Hennepin,(612) 226-9282,Active,Heartwood Montessori School Northeast Minneapolis,20,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,40799,41274,41638
-93.47960105,45.08172216,1073466,Child Care Center,Heritage Christian Academy,15655 Bass Lake Rd, , ,Maple Grove,MN,55311,Hennepin,(763) 463-2200,Active,Heritage Christian Academy,49,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,40793,41274,41638
-93.30688918,45.12446304,1031675,Child Care Center,Highpointe Preschool & Child Care LLC,2100 93rd Way N, , ,Brooklyn Park,MN,55444,Hennepin,(763) 424-3666,Active,Highpointe Preschool & Child Care LLC,60,Day time child care Ages Served: Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,36846,41274,41638
-93.37940903,45.02735971,806262,Child Care Center,Holy Nativity Christian Child Care Center,3900 Winnetka Ave N, , ,New Hope,MN,55427,Hennepin,(763) 591-0681,Active,Holy Nativity Christian Child Care Center,48,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,32760,41274,41638
-93.31271296,44.83845464,801043,Child Care Center,Hillcrest Child Care Center,9100 Russell Ave S, , ,Bloomington,MN,55431,Hennepin,(952) 881-5330,Active,Hillcrest United Methodist Church,38,Day time child care Ages Served: Infants; Toddlers; Preschool,Conditional use permit dated April 5  2011  cannot exceed 38 children,Child Care Center,Minnesota Department of Human Services,31290,41274,41638
-93.26866036,44.8733028,801080,Child Care Center,Hope Church School,7132 Portland Ave South, , ,Richfield,MN,55423,Hennepin,(612) 866-0677,Active,Hope Presbyterian Church,115,Day time child care Ages Served: Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,29473,41274,41638
-93.21631809,44.9709144,1081004,Child Care Center,Hope Day Care LLC,2828 Univeristy Ave SE, , ,Minneapolis,MN,55414,Hennepin,(612) 644-2071,Active,Hope Day Care LLC,111,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,41274,41274,41638
-93.25264541,44.94832521,1082747,Child Care Center,Degan Child Care Center LLC,1545 E Lake St, , ,Minneapolis,MN,55407,Hennepin,(619) 559-2970,Active,Degan Child Care Center Inc,78,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,41296,41296,41638
-93.39549977,44.92162979,801085,Child Care Center,Hopkins Early Learning Center,125 Monroe Ave S, , ,Hopkins,MN,55343,Hennepin,(952) 988-5050,Active,Hopkins Early Learning Center  Inc.,118,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,28364,41274,41638
-93.2624274,44.86462446,801095,Child Care Center,House of Prayer Preschool,7625 Chicago Ave S, , ,Richfield,MN,55423,Hennepin,(612) 861-7110,Active,House of Prayer Preschool,40,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,22646,41274,41638
-93.46348919,44.90041331,1078060,Child Care Center,Hopkins Montessori,14410 Brunsvold Rd, , ,Minnetonka,MN,55345,Hennepin,(952) 938-5235,Active,HMS LLC,30,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,40736,41274,41638
-93.24790542,44.89959399,801082,Child Care Center,Hope Preschool and Child Care Center,5712 Cedar Ave S, , ,Minneapolis,MN,55417,Hennepin,(612) 827-4369,Active,Hope Evangelical Lutheran Church,75,Day time child care Ages Served: Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,24365,41274,41638
-93.24696291,44.93607149,1059814,Child Care Center,I Care Child Center,3659 Cedar Ave S, , ,Minneapolis,MN,55407,Hennepin,(612) 729-5555,Active,I Care Child Center LLC Kaltun Jama,66,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,39476,41274,41638
-93.20965519,45.02377514,1053172,Child Care Center,IKRAM Child Care LLC,3055 Old Highway 8 Ste 110, , ,Minneapolis,MN,55418,Hennepin,(612) 788-4722,Active,IKRAM Child Care LLC,42,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,38717,41274,41638
-93.27480038,44.97967218,800578,Child Care Center,Cradle Club (The),100 N 6th St,Suite 152 C, ,Minneapolis,MN,55403,Hennepin,(612) 338-4434,Active,Cradle Club  Inc. (The),118,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,31097,41274,41638
-93.25692448,44.95072928,1078596,Child Care Center,Iqra Preschool,2824 13th Ave S Ste 204, , ,Minneapolis,MN,55407,Hennepin,(612) 298-4992,Active,Abubakar As Saddique Islamic Center,45,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,41157,41274,41638
-93.34021965,45.10968345,1070154,Child Care Center,Iqra Child Care Center LLC,4666 85th Ave N, , ,Brooklyn Park,MN,55443,Hennepin,(612) 366-9423,Active,Iqra Child Care Center LLC,109,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,40235,41274,41638
-93.31396584,45.03147566,1057300,Child Care Center,It Starts with Luv Child Care,2604 42nd Ave N, , ,Minneapolis,MN,55412,Hennepin,(612) 644-4555,Active,It Starts With Luv Child Care,26,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,Maximum capacity of 60 per Minneapolis Building Inspector.,Child Care Center,Minnesota Department of Human Services,39665,41274,41638
-93.2236817,44.93307437,1041509,Child Care Center,Jardin,3836 Minnehaha Ave, , ,Minneapolis,MN,55406,Hennepin,(612) 360-3196,Active,Mundo De Colores Inc,126,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,37530,41274,41638
-93.2530531,44.92905087,1078900,Child Care Center,Jardin Powderhorn,4040 Bloomington Ave S, , ,Minneapolis,MN,55407,Hennepin,(612) 824-1305,Active,Mundo De Colores Inc,126,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,40862,41274,41638
-93.45720143,44.86301784,1065655,Child Care Center,Jardin Eden Prairie,14200 Martin Dr, , ,Eden Prairie,MN,55344,Hennepin,(952) 974-4365,Active,Mundo De Colores Inc,130,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,40043,41274,41638
-93.23671191,44.95237061,1081340,Child Care Center,Excellent Child Care Center Inc,2740 Minnehaha Ave Ste 156, , ,Minneapolis,MN,55406,Hennepin,(612) 721-1133,Active,Excellent Child Care Center Inc,74,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,41128,41274,41638
-93.28507513,44.97447086,1001900,Child Care Center,Jeremiah Program Child Development Center (The),1510 Laurel Ave, , ,Minneapolis,MN,55403,Hennepin,(612) 259-3012,Active,Jeremiah Program-Child Development Center-St Paul Campus,66,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,34998,41274,41638
-93.28532417,44.92834707,801184,Child Care Center,Judson Preschool,4101 Harriet Ave South, , ,Minneapolis,MN,55409,Hennepin,(612) 822-0915,Active,Judson Preschool: Judson Memorial Baptist Church,60,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,22493,41274,41638
-93.51554746,45.08950501,1010789,Child Care Center,Karing Kingdom Preschool,7401 County Rd 101, , ,Maple Grove,MN,55311,Hennepin,(763) 420-5015,Active,Lord of Life Lutheran Church,21,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,35682,41274,41638
-93.2433303,45.01370031,1082655,Child Care Center,Kids Academy Inc,2511 Taylor St NE, , ,Minneapolis,MN,55418,Hennepin,(612) 804-5852,Active,Kids Academy Inc,154,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,41213,41274,41638
-93.35658441,44.93623151,801209,Child Care Center,Kid Zone Child Care Center,3700 Alabama Ave S, , ,St Louis Park,MN,55416,Hennepin,(952) 929-7636,Active,Kid Zone Child Care Center,95,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,26610,41274,41638
-93.65499881,44.93396079,830261,Child Care Center,Kids Core-Westonka School Age Kids Core,2451 Fairview Ln, , ,Mound,MN,55364,Hennepin,(952) 472-6882,Active,Westonka School Age Kids Core,85,Day time child care Ages Served: Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,34206,41274,41638
-93.34648574,44.82503156,830650,Child Care Center,Especially For Children  Inc.,5133 W 98th St, , ,Bloomington,MN,55437,Hennepin,(952) 831-1435,Active,Especially for Children Inc,56,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,34415,41274,41638
-93.70494292,45.08055901,1066816,Child Care Center,Kids Grow Inc,7189 69th Ave N,PO Box 484, ,Greenfield,MN,55373,Hennepin,(763) 565-0624,Active,Kids Grow Inc,67,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,Restriction: Fire Code requirements  no more than 10 children per room in the 2 NW rooms unless the children are at least 2 1/,Child Care Center,Minnesota Department of Human Services,40246,41274,41638
-93.36563048,44.9394892,1009604,Child Care Center,Kids Connection,3381 Gorham Ave, , ,St Louis Park,MN,55426,Hennepin,(952) 926-2600,Active,Perspectives  Inc.,74,Day time child care Ages Served: Preschool; School age,June July August M - F 8:00 AM -4:00PM,Child Care Center,Minnesota Department of Human Services,35536,41274,41638
-93.55486737,45.1879088,1037143,Child Care Center,Kids of Peace Preschool,21705 129th Ave N, , ,Rogers,MN,55374,Hennepin,(763) 496-2419,Active,Word of Peace Lutheran Church,30,Day time child care Ages Served: Preschool,No more than 5 below the age of 2 1/2 yrs of age,Child Care Center,Minnesota Department of Human Services,37153,41274,41638
-93.2876833,45.03420319,1063046,Child Care Center,Kids Zone Infant Academy,4320 Lyndale Ave N, , ,Minneapolis,MN,55412,Hennepin,,Revoked,Kids Zone Daycare Center,12,,None,Child Care Center,Minnesota Department of Human Services,40319,40908,41273
-93.39978814,44.82106573,1051451,Child Care Center,Kinderberry Hill Child Development Center,10160 Hennepin Town Road, , ,Eden Prairie,MN,55347,Hennepin,(952) 345-8012,Active,New Horizon Academy,160,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,38258,41274,41638
-93.54649568,45.1332665,1075412,Child Care Center,Kids Grow Hope,19951 Oswald Farm Rd, , ,Corcoran,MN,55374,Hennepin,(763) 205-0597,Active,Kids Grow Inc,52,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,40680,41274,41638
-93.33049412,44.87691144,801288,Child Care Center,Kinderberry Hill Child Development Center  II,3950 70th St W, , ,Edina,MN,55435,Hennepin,(952) 925-5881,Active,New Horizon Academy,152,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,30203,41274,41638
-93.22280759,44.94843022,1065074,Child Care Center,Diversity Childcare Center LLC,3408 E Lake St, , ,Minneapolis,MN,55406,Hennepin,(952) 297-5333,Conditional,Diversity Childcare Center LLC,120,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,Conditional License: April 21  2016 - April 21  2017.,Child Care Center,Minnesota Department of Human Services,40003,41274,41638
-93.38130711,44.80766961,801250,Child Care Center,KinderCare Learning Center,10801 Rhode Island Ave S, , ,Bloomington,MN,55438,Hennepin,(952) 941-7817,Active,KinderCare Learning Centers LLC,131,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,30607,41274,41638
-93.33004384,44.84282671,801253,Child Care Center,KinderCare Learning Center,8950 France Ave S, , ,Bloomington,MN,55431,Hennepin,(952) 835-4955,Active,KinderCare Learning Centers LLC,140,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,29831,41274,41638
-93.41297129,45.13172211,801263,Child Care Center,KinderCare Learning Center,9745 Revere Lane North, , ,Maple Grove,MN,55369,Hennepin,(763) 424-4233,Active,KinderCare Learning Centers LLC,96,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,28248,41274,41638
-93.37286097,45.09495851,801271,Child Care Center,KinderCare Learning Center,7924 Brooklyn Blvd, , ,Brooklyn Park,MN,55445,Hennepin,(763) 425-1126,Active,KinderCare Learning Centers LLC,96,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,29165,41274,41638
-93.43854884,44.84470783,810364,Child Care Center,KinderCare Learning Center,12760 Anderson Lakes Pkwy, , ,Eden Prairie,MN,55344,Hennepin,(763) 559-9024,Active,KinderCare Learning Centers LLC,159,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,33778,41274,41638
-93.32051887,45.09974371,801267,Child Care Center,KinderCare Learning Center,7964 Xerxes Ave N, , ,Brooklyn Park,MN,55444,Hennepin,(763) 566-0688,Active,KinderCare Learning Centers LLC,93,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,28763,41274,41638
-93.33365044,45.08236866,1066116,Child Care Center,Faithful Beginnings at St Alphonsus Catholic School,7031 Halifax Ave, , ,Brooklyn Center,MN,55429,Hennepin,(763) 503-3382,Active,St Alphonsus Parish Preschool,54,Day time child care Ages Served: Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,40130,41282,41638
-93.47991147,45.02651785,830686,Child Care Center,KinderCare Learning Center,15755 Rockford Rd, , ,Plymouth,MN,55446,Hennepin,(763) 694-0769,Active,KinderCare Learning Centers LLC,166,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,34472,41274,41638
-93.34146624,44.93306552,1025410,Child Care Center,KinderCare Learning Center,4732 Excelsior Blvd, , ,St Louis Park,MN,55416,Hennepin,(952) 920-8548,Active,KinderCare Learning Centers LLC,174,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,36390,41274,41638
-93.55506598,45.20945359,1049204,Child Care Center,KinderCare Learning Center,14080 Northdale Blvd, , ,Rogers,MN,55374,Hennepin,(763) 428-8973,Active,KinderCare Education LLC,122,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,37957,41274,41638
-93.44209766,44.86615051,800431,Child Care Center,KinderCare Learning Center,13033 Valley View Rd, , ,Eden Prairie,MN,55344,Hennepin,(952) 934-5634,Active,KinderCare Education LLC,110,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,29739,41274,41638
-93.39649394,45.1801552,809234,Child Care Center,KinderCare Learning Center,202 E Hayden Lk Rd, , ,Champlin,MN,55316,Hennepin,(763) 323-8300,Active,KinderCare Learning Centers LLC,85,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,33379,41274,41638
-93.43749787,44.843539,800434,Child Care Center,KinderCare Learning Center,8825 Aztec Dr, , ,Eden Prairie,MN,55347,Hennepin,(952) 944-3801,Active,KinderCare Education LLC,125,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,29956,41274,41638
-93.3708237,45.09407439,800435,Child Care Center,KinderCare Learning Center,7660 Kentucky Ave N, , ,Brooklyn Park,MN,55428,Hennepin,(763) 560-5534,Active,KinderCare Education LLC,143,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,31078,41274,41638
-93.22222233,44.97021343,800450,Child Care Center,KinderCare Learning Center,525 Huron Blvd SE, , ,Minneapolis,MN,55414,Hennepin,(612) 623-4642,Active,KinderCare Education LLC,103,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,29081,41274,41638
-93.35588803,45.02825466,800443,Child Care Center,KinderCare Learning Center,4012 Adair Ave N, , ,Robbinsdale,MN,55422,Hennepin,(763) 535-4300,Active,KinderCare Education LLC,73,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,24371,41274,41638
-93.30174352,45.06452547,800453,Child Care Center,KinderCare Learning Center,6020 Earle Brown Dr, , ,Brooklyn Center,MN,55430,Hennepin,(763) 561-7013,Active,KinderCare Education LLC,111,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,30527,41274,41638
-93.24833689,44.84450961,800455,Child Care Center,KinderCare Learning Center,8800 Old Cedar Ave So, , ,Bloomington,MN,55425,Hennepin,(952) 854-5905,Active,KinderCare Education LLC,118,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,25287,41274,41638
-93.26517754,44.9698089,1065300,Child Care Center,Downtown Childcare Center Co,1010 Park Ave S #1, , ,Minneapolis,MN,55404,Hennepin,(612) 345-5631,Active,Downtown Childcare Center Co,47,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,40282,41274,41638
-93.35128015,44.9339562,800650,Child Care Center,Discoveries For Children,3801 Wooddale Ave S, , ,St Louis Park,MN,55416,Hennepin,(952) 922-8411,Active,Discoveries For Children,61,Day time child care Ages Served: Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,26333,41274,41638
-93.25236541,44.95521942,1078520,Child Care Center,Family First Choice Child Care Inc,2617 Bloomington Ave S, , ,Minneapolis,MN,55407,Hennepin,(612) 223-8341,Active,Family First Choice Child Care Inc,78,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,40800,41274,41638
-93.35100904,44.87594952,830752,Child Care Center,Especially For Children  Inc.,5015 W 70th St, , ,Edina,MN,55439-2101,Hennepin,(952) 946-9971,Active,Especially for Children Inc,143,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,33847,41274,41638
-93.40970824,44.92468689,1063697,Child Care Center,Family Resources & Child Care Center,715 Main Street, , ,Hopkins,MN,55343,Hennepin,(952) 303-6641,Active,Family Resources & Child Care Center,118,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,40311,41274,41638
-93.29395564,45.0125451,1065925,Child Care Center,Kingdom Kare Learning Center LLC,3110 Emerson Ave N, , ,Minneapolis,MN,55411,Hennepin,(612) 200-9975,Conditional,Ali Mohamed Yusuf,82,Day time child care Ages Served: Infants; Toddlers; Preschool; School age,Conditional License from 8/12/2015 through 8/12/2017,Child Care Center,Minnesota Department of Human Services,40138,41274,41638
-93.63946567,44.93533677,801347,Child Care Center,Koala Bear Child Care,4559 Shoreline Drive, , ,Spring Park,MN,55384,Hennepin,(952) 471-6095,Active,Presbyterian Homes Koala Child Care,61,Day time child care Ages Served: Infants; Toddlers; Preschool,None,Child Care Center,Minnesota Department of Human Services,31004,41274,41638
-93.30296291,44.93961261,1026454,Child Care Center,Kumi's House of Children,3450 Irving Ave S, , ,Minneapolis,MN,55408,Hennepin,(612) 824-2717,Active,Gunasekera Kumi,40,Day time child care Ages Served: Toddlers; Preschool; School age,None,Child Care Center,Minnesota Department of Human Services,36455,41274,41638
-93.35668331,45.00089835,801297,Child Care Center,King of Grace Preschool,6000 Duluth St, , ,Golden Valley,MN,55422-3927,Hennepin,(763) 546-3131,Active,King of Grace Lutheran Church,36,Day time child care Ages Served: Preschool,None,Child Care Center,Minnesota Department of Human Services,28003,41274,41638
